10000001,20000001,30000001,Tanoo,-8.85E+16,4.24E+16,-4.45E+16,-8.85E+16,-8.85E+16,4.24E+16,4.24E+16,4.45E+16,4.45E+16,0.01575,1,0,0,1,1,1,1,0.858324069,,1.32334E+12,3802,B
10000001,20000001,30000002,Lashesih,-1.03E+17,4.17E+16,-2.99E+16,-1.03E+17,-1.03E+17,4.17E+16,4.17E+16,2.99E+16,2.99E+16,0.01282,1,0,1,0,1,1,1,0.751689147,,1.0184E+12,3798,B
10000001,20000001,30000003,Akpivem,-9.12E+16,4.39E+16,-5.65E+16,-9.12E+16,-9.12E+16,4.39E+16,4.39E+16,5.65E+16,5.65E+16,0.6213,1,0,0,1,0,0,1,0.846292352,,2.47336E+12,3799,B
10000001,20000001,30000004,Jark,-9.37E+16,5.06E+16,-2.84E+16,-9.37E+16,-9.37E+16,5.06E+16,5.06E+16,2.84E+16,2.84E+16,0.3461,1,0,1,0,1,1,1,0.817000531,,1.77141E+12,6,B
10000001,20000001,30000005,Sasta,-9.48E+16,4.31E+16,-3.19E+16,-9.48E+16,-9.48E+16,4.31E+16,4.31E+16,3.19E+16,3.19E+16,0.02403,1,0,0,1,0,0,1,0.814336728,,2.56395E+12,3800,B
10000001,20000001,30000006,Zaid,-8.48E+16,5.23E+16,-5.71E+16,-8.48E+16,-8.48E+16,5.23E+16,5.23E+16,5.71E+16,5.71E+16,0.02324,1,0,1,0,0,0,1,0.864229153,,1.73444E+12,7,B
10000001,20000001,30000007,Yuzier,-9.04E+16,5.34E+16,-4.90E+16,-9.04E+16,-9.04E+16,5.34E+16,5.34E+16,4.90E+16,4.90E+16,0.01469,0,0,0,1,0,0,0,0.90655551,,1.29731E+12,3800,B
10000001,20000001,30000008,Nirbhi,-9.16E+16,5.73E+16,-5.53E+16,-9.16E+16,-9.16E+16,5.73E+16,5.73E+16,5.53E+16,5.53E+16,0.03981,1,0,0,1,0,0,1,0.882115715,,3.7168E+12,3800,B
10000001,20000002,30000009,Sooma,-8.41E+16,6.92E+16,-7.52E+16,-8.41E+16,-8.41E+16,6.92E+16,6.92E+16,7.52E+16,7.52E+16,0.01479,0,1,0,0,0,0,0,0.577819482,,1.83583E+12,3800,B1
10000001,20000002,30000010,Chidah,-8.06E+16,6.16E+16,-7.98E+16,-8.06E+16,-8.06E+16,6.16E+16,6.16E+16,7.98E+16,7.98E+16,0.07498,0,0,0,1,0,0,0,0.539052013,,2.83426E+12,8,B1
10000001,20000002,30000011,Shenela,-6.96E+16,5.71E+16,-8.07E+16,-6.96E+16,-6.96E+16,5.71E+16,5.71E+16,8.07E+16,8.07E+16,0.0138,1,0,1,0,0,0,1,0.456959355,,1.29558E+12,3800,B1
10000001,20000002,30000012,Asabona,-8.88E+16,5.75E+16,-9.63E+16,-8.88E+16,-8.88E+16,5.75E+16,5.75E+16,9.63E+16,9.63E+16,0.7113,1,0,1,0,0,0,1,0.322884272,,3.07545E+12,3799,B2
10000001,20000002,30000013,Onsooh,-8.18E+16,6.03E+16,-8.66E+16,-8.18E+16,-8.18E+16,6.03E+16,6.03E+16,8.66E+16,8.66E+16,0.9844,0,0,0,1,0,0,0,0.442816633,,3.46849E+12,6,B2
10000001,20000002,30000014,Shamahi,-7.78E+16,7.17E+16,-8.79E+16,-7.78E+16,-7.77E+16,7.17E+16,7.17E+16,8.79E+16,8.79E+16,0.569,1,0,0,1,0,0,1,0.355242291,,4.38811E+12,3797,B2
10000001,20000002,30000015,Sendaya,-7.50E+16,4.77E+16,-9.52E+16,-7.50E+16,-7.50E+16,4.77E+16,4.77E+16,9.52E+16,9.52E+16,0.08104,1,0,0,1,0,0,1,0.293932972,,2.83514E+12,3798,B2
10000001,20000002,30000016,Nazhgete,-8.36E+16,6.37E+16,-8.98E+16,-8.36E+16,-8.36E+16,6.37E+16,6.37E+16,8.98E+16,8.98E+16,0.01396,0,1,0,0,0,0,0,0.391497056,,1.4141E+12,3800,B2
10000001,20000003,30000017,Futzchag,-6.41E+16,4.13E+16,-1.01E+17,-6.41E+16,-6.41E+16,4.13E+16,4.13E+16,1.01E+17,1.01E+17,0.7871,0,0,0,1,0,0,0,0.17222856,,4.13298E+12,3801,B3
10000001,20000003,30000018,Kazna,-7.01E+16,3.85E+16,-9.67E+16,-7.01E+16,-7.01E+16,3.85E+16,3.85E+16,9.67E+16,9.67E+16,1.501,1,0,0,1,0,0,1,0.231262625,,2.50612E+12,3799,B3
10000001,20000003,30000019,Podion,-5.87E+16,2.60E+16,-1.02E+17,-5.87E+16,-5.87E+16,2.60E+16,2.60E+16,1.02E+17,1.02E+17,0.07842,0,1,0,0,0,0,0,0.109704973,,2.62046E+12,3798,B3
10000001,20000003,30000020,Lilmad,-7.29E+16,5.29E+16,-1.08E+17,-7.29E+16,-7.28E+16,5.29E+16,5.29E+16,1.08E+17,1.08E+17,1.172,0,1,0,0,0,0,0,0.160449193,,5.26754E+12,3797,B3
10000001,20000003,30000021,Kuharah,-7.44E+16,3.25E+16,-1.01E+17,-7.44E+16,-7.44E+16,3.25E+16,3.25E+16,1.01E+17,1.01E+17,2.566,0,0,1,0,0,0,0,0.189705283,,5.34868E+12,9,B3
10000001,20000003,30000022,Jayneleb,-6.08E+16,3.30E+16,-1.05E+17,-6.08E+16,-6.08E+16,3.30E+16,3.30E+16,1.05E+17,1.05E+17,0.1426,0,0,1,0,0,0,0,0.113839957,,5.89396E+12,7,B3
10000001,20000004,30000023,Fovihi,-8.16E+16,5.05E+16,-5.12E+16,-8.16E+16,-8.16E+16,5.05E+16,5.05E+16,5.12E+16,5.12E+16,1.08,1,0,0,1,0,0,1,0.869394349,,2.96928E+12,9,B
10000001,20000004,30000024,Kiereend,-7.75E+16,5.11E+16,-4.79E+16,-7.75E+16,-7.75E+16,5.11E+16,5.11E+16,4.79E+16,4.79E+16,0.01944,0,0,0,1,0,0,0,0.840834548,,1.46268E+12,7,B
10000001,20000004,30000025,Rashy,-7.42E+16,5.10E+16,-4.43E+16,-7.42E+16,-7.42E+16,5.10E+16,5.10E+16,4.43E+16,4.43E+16,0.1276,0,0,0,1,0,0,0,0.803265994,,3.04493E+12,7,B
10000001,20000004,30000026,Ordize,-6.69E+16,4.73E+16,-4.16E+16,-6.69E+16,-6.69E+16,4.73E+16,4.73E+16,4.16E+16,4.16E+16,0.2079,0,0,0,1,0,0,0,0.695564173,,4.7393E+12,3798,B1
10000001,20000004,30000027,Psasa,-7.22E+16,4.30E+16,-4.51E+16,-7.22E+16,-7.22E+16,4.30E+16,4.30E+16,4.51E+16,4.51E+16,0.4201,0,0,0,1,0,0,0,0.749913289,,1.98047E+12,8,B1
10000001,20000004,30000028,Eshtah,-7.12E+16,5.08E+16,-4.65E+16,-7.12E+16,-7.12E+16,5.08E+16,5.08E+16,4.65E+16,4.65E+16,0.1457,1,0,0,1,0,0,1,0.768432631,,5.01656E+12,7,B
10000001,20000004,30000029,Lachailes,-6.14E+16,3.95E+16,-3.63E+16,-6.14E+16,-6.14E+16,3.95E+16,3.95E+16,3.63E+16,3.63E+16,0.1283,0,0,1,0,0,0,0,0.573051227,,8.87294E+11,6,B1
10000001,20000004,30000030,Kasrasi,-5.99E+16,4.32E+16,-4.16E+16,-5.99E+16,-5.99E+16,4.32E+16,4.32E+16,4.16E+16,4.16E+16,0.1629,1,0,0,1,0,0,1,0.573075677,,1.32349E+12,6,B1
10000001,20000005,30000031,Mohas,-8.09E+16,2.66E+16,-2.62E+16,-8.09E+16,-8.09E+16,2.66E+16,2.66E+16,2.62E+16,2.62E+16,0.01956,0,0,1,0,0,0,0,0.681783438,,1.28365E+12,7,B1
10000001,20000005,30000032,Hasiari,-8.79E+16,3.91E+16,-2.68E+16,-8.79E+16,-8.79E+16,3.91E+16,3.91E+16,2.68E+16,2.68E+16,0.07863,1,0,0,1,0,0,1,0.798187617,,1.79359E+12,3797,B
10000001,20000005,30000033,Radima,-8.67E+16,3.03E+16,-2.31E+16,-8.67E+16,-8.67E+16,3.03E+16,3.03E+16,2.31E+16,2.31E+16,0.4925,0,0,1,0,0,0,0,0.753919952,,3.70956E+12,3797,B
10000001,20000005,30000034,Alkez,-8.06E+16,3.66E+16,-2.24E+16,-8.06E+16,-8.06E+16,3.66E+16,3.66E+16,2.24E+16,2.24E+16,0.06291,0,1,0,0,0,0,0,0.78212291,,1.91703E+12,7,B
10000001,20000005,30000035,Nimambal,-7.90E+16,2.20E+16,-3.04E+16,-7.90E+16,-7.90E+16,2.20E+16,2.20E+16,3.04E+16,3.04E+16,0.1721,1,0,0,1,0,0,1,0.59405057,,2.34815E+12,6,B1
10000001,20000005,30000036,Yishinoon,-6.91E+16,1.52E+16,-2.88E+16,-6.91E+16,-6.91E+16,1.52E+16,1.52E+16,2.88E+16,2.88E+16,2.257,0,0,1,0,0,0,0,0.424718182,,3.88192E+12,3801,B2
10000001,20000005,30000037,Uplingur,-6.62E+16,1.63E+16,-2.57E+16,-6.62E+16,-6.62E+16,1.63E+16,1.63E+16,2.57E+16,2.57E+16,1.063,1,0,1,0,1,1,1,0.422069315,,3.9755E+12,6,B2
10000001,20000006,30000038,Dooz,-6.21E+16,4.88E+16,-7.71E+16,-6.21E+16,-6.21E+16,4.88E+16,4.88E+16,7.71E+16,7.71E+16,0.03159,1,0,0,1,0,0,1,0.423728855,,8.57129E+11,3798,B2
10000001,20000006,30000039,Bayuka,-5.98E+16,3.91E+16,-7.32E+16,-5.98E+16,-5.98E+16,3.91E+16,3.91E+16,7.32E+16,7.32E+16,1.563,0,0,0,1,0,0,0,0.400722036,,3.29406E+12,10,B2
10000001,20000006,30000040,Uzistoon,-5.79E+16,4.58E+16,-7.48E+16,-5.79E+16,-5.79E+16,4.58E+16,4.58E+16,7.48E+16,7.48E+16,0.02003,0,0,0,1,0,0,0,0.390645601,,2.10349E+12,7,B2
10000001,20000006,30000041,Bairshir,-5.95E+16,3.06E+16,-7.05E+16,-5.95E+16,-5.95E+16,3.06E+16,3.06E+16,7.05E+16,7.05E+16,0.03449,0,0,1,0,0,0,0,0.364087747,,2.11038E+12,3800,B2
10000001,20000006,30000042,Moh,-6.27E+16,3.38E+16,-6.42E+16,-6.27E+16,-6.27E+16,3.38E+16,3.38E+16,6.42E+16,6.42E+16,4.216,0,1,0,0,0,0,0,0.472835004,,4.9465E+12,3796,B1
10000001,20000006,30000043,Sari,-6.28E+16,5.20E+16,-8.18E+16,-6.28E+16,-6.28E+16,5.20E+16,5.20E+16,8.18E+16,8.18E+16,0.08784,1,0,0,1,0,0,1,0.379343122,,2.4264E+12,3798,B2
10000001,20000007,30000044,Faspera,-8.73E+16,2.44E+16,-1.07E+17,-8.73E+16,-8.73E+16,2.44E+16,2.44E+16,1.07E+17,1.07E+17,0.1176,0,0,1,0,0,0,0,0.128258476,,8.42988E+11,3796,B3
10000001,20000007,30000045,Jaymass,-8.29E+16,3.23E+16,-9.96E+16,-8.29E+16,-8.29E+16,3.23E+16,3.23E+16,9.96E+16,9.96E+16,0.4019,0,0,0,1,0,0,0,0.21631134,,3.46786E+12,6,B3
10000001,20000007,30000046,Mifrata,-7.86E+16,4.26E+16,-9.45E+16,-7.86E+16,-7.86E+16,4.26E+16,4.26E+16,9.45E+16,9.46E+16,0.07162,1,0,0,1,0,0,1,0.30380299,,2.4315E+12,8,B2
10000001,20000007,30000047,Majamar,-7.34E+16,3.40E+16,-8.41E+16,-7.34E+16,-7.34E+16,3.40E+16,3.40E+16,8.41E+16,8.41E+16,2.674,0,0,1,0,0,0,0,0.369186258,,6.33138E+12,9,B2
10000001,20000007,30000048,Ihal,-8.48E+16,4.72E+16,-8.41E+16,-8.48E+16,-8.48E+16,4.72E+16,4.72E+16,8.41E+16,8.41E+16,1.209,1,0,0,1,0,0,1,0.492701245,,4.67924E+12,3797,B1
